Log file open, 01/24/23 23:37:00
[2023.01.24-17.58.20:443][289]LogAudio: Display: Audio Device (ID: 4) registered with world 'PostProcessExmple'.
[2023.01.24-17.58.20:446][289]LogLoad: Game class is 'GameModeBase'
[2023.01.24-17.58.20:446][289]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_PostProcessExmple.PostProcessExmple up for play (max tick rate 60) at 2023.01.24-23.58.20
[2023.01.24-17.58.20:446][289]LogWorld: Bringing up level for play took: 0.000606
[2023.01.24-17.58.20:447][289]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.01.24-17.58.20:448][289]PIE: Server logged in
[2023.01.24-17.58.20:448][289]PIE: Play in editor total start time 0.029 seconds.
[2023.01.24-17.58.24:275][510]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.58.24:275][510]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_PostProcessExmple
[2023.01.24-17.58.24:275][510]LogWorld: UWorld::CleanupWorld for PostProcessExmple, bSessionEnded=true, bCleanupResources=true
[2023.01.24-17.58.24:276][510]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-17.58.24:278][510]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.24-17.58.24:279][510]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-17.58.24:285][510]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.24-17.58.24:285][510]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.24-17.58.24:286][510]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.24-17.58.24:291][510]LogUObjectHash: Compacting FUObjectHashTables data took   0.36ms
[2023.01.24-17.58.24:350][514]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.24-18.01.29:174][526]Cmd: DELETE
[2023.01.24-18.01.29:174][526]Cmd: ACTOR DELETE
[2023.01.24-18.01.29:181][526]LogEditorActor: Deleted Actor: PostProcessVolume
[2023.01.24-18.01.29:188][526]LogUObjectHash: Compacting FUObjectHashTables data took   0.29ms
[2023.01.24-18.01.29:189][526]LogEditorActor: Deleted 1 Actors (0.010 secs)
[2023.01.24-18.01.46:403][196]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PostProcessVolume
[2023.01.24-18.01.46:403][196]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PostProcessVolume
[2023.01.24-18.01.46:404][196]LogActorFactory: Actor Factory spawned Class /Script/Engine.PostProcessVolume as actor: PostProcessVolume /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple:PersistentLevel.PostProcessVolume_0
[2023.01.24-18.01.46:411][196]LogActorFactory: Actor Factory spawned Class /Script/Engine.PostProcessVolume as actor: PostProcessVolume /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple:PersistentLevel.PostProcessVolume_0
[2023.01.24-18.05.11:692][375]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.24-18.05.11:760][375]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2023.01.24-18.05.11:767][375]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/PostProcessExmple
[2023.01.24-18.05.11:767][375]LogSavePackage: Moving '../../../../../Unreal Projects/MyStudeyProject/Saved/PostProcessExmple19A0D5B740B0A90B07AE8DAA85939889.tmp' to '../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Maps/PostProcessExmple.umap'
[2023.01.24-18.05.11:771][375]LogFileHelpers: Saving map 'PostProcessExmple' took 0.018
[2023.01.24-18.05.11:800][375]LogFileHelpers: InternalPromptForCheckoutAndSave took 107 ms (total: 807 ms)
[2023.01.24-18.05.11:803][375]AssetCheck: New page: Asset Save: PostProcessExmple
[2023.01.24-18.05.11:803][375]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple
[2023.01.24-18.05.14:757][545]LogUObjectHash: Compacting FUObjectHashTables data took   0.35ms
[2023.01.24-18.05.17:382][696]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.24-18.05.17:440][696]LogUObjectHash: Compacting FUObjectHashTables data took   0.29ms
[2023.01.24-18.05.17:447][696]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/PostProcessExmple
[2023.01.24-18.05.17:448][696]LogSavePackage: Moving '../../../../../Unreal Projects/MyStudeyProject/Saved/PostProcessExmpleE1F311AE41AF2079A31D0C885254876E.tmp' to '../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Maps/PostProcessExmple.umap'
[2023.01.24-18.05.17:451][696]LogFileHelpers: Saving map 'PostProcessExmple' took 0.017
[2023.01.24-18.05.17:465][696]LogFileHelpers: InternalPromptForCheckoutAndSave took 83 ms (total: 890 ms)
[2023.01.24-18.05.17:467][696]AssetCheck: New page: Asset Save: PostProcessExmple
[2023.01.24-18.05.17:467][696]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple
[2023.01.24-18.05.18:095][733]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.24-18.05.18:149][733]LogUObjectHash: Compacting FUObjectHashTables data took   0.17ms
[2023.01.24-18.05.18:155][733]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/PostProcessExmple
[2023.01.24-18.05.18:155][733]LogSavePackage: Moving '../../../../../Unreal Projects/MyStudeyProject/Saved/PostProcessExmpleDFA4023D49B9F267A7654B9713B1E057.tmp' to '../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Maps/PostProcessExmple.umap'
[2023.01.24-18.05.18:160][733]LogFileHelpers: Saving map 'PostProcessExmple' took 0.015
[2023.01.24-18.05.18:172][733]LogFileHelpers: InternalPromptForCheckoutAndSave took 77 ms (total: 968 ms)
[2023.01.24-18.05.18:174][733]AssetCheck: New page: Asset Save: PostProcessExmple
[2023.01.24-18.05.18:174][733]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple
[2023.01.24-18.05.18:469][750]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.24-18.05.18:520][750]LogUObjectHash: Compacting FUObjectHashTables data took   0.16ms
[2023.01.24-18.05.18:526][750]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/PostProcessExmple
[2023.01.24-18.05.18:527][750]LogSavePackage: Moving '../../../../../Unreal Projects/MyStudeyProject/Saved/PostProcessExmpleE1216FDD4F8D2F5D93A15BB77E29F05D.tmp' to '../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Maps/PostProcessExmple.umap'
[2023.01.24-18.05.18:530][750]LogFileHelpers: Saving map 'PostProcessExmple' took 0.016
[2023.01.24-18.05.18:544][750]LogFileHelpers: InternalPromptForCheckoutAndSave took 76 ms (total: 1.04 sec)
[2023.01.24-18.05.18:546][750]AssetCheck: New page: Asset Save: PostProcessExmple
[2023.01.24-18.05.18:546][750]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/PostProcessExmple.PostProcessExmple
[2023.01.24-18.05.20:530][867]LogUObjectHash: Compacting FUObjectHashTables data took   0.18ms
[2023.01.24-18.05.20:531][867]LogStall: Shutdown...
[2023.01.24-18.05.20:538][867]LogStall: Shutdown complete.
[2023.01.24-18.05.20:553][867]LogSlate: Window 'Message Log' being destroyed
[2023.01.24-18.05.20:557][867]LogSlate: Window 'MyStudeyProject - Unreal Editor' being destroyed
[2023.01.24-18.05.20:644][868]Cmd: QUIT_EDITOR
[2023.01.24-18.05.20:644][868]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.24-18.05.20:645][868]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.24-18.05.20:645][868]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.24-18.05.20:645][868]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.01.24-18.05.20:645][868]LogWorld: UWorld::CleanupWorld for PostProcessExmple, bSessionEnded=true, bCleanupResources=true
[2023.01.24-18.05.20:645][868]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.24-18.05.20:646][868]LogStylusInput: Shutting down StylusInput subsystem.
[2023.01.24-18.05.20:646][868]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.24-18.05.21:771][868]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.24-18.05.21:771][868]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.24-18.05.21:771][868]LogAudio: Display: Audio Device unregistered from world 'PostProcessExmple'.
[2023.01.24-18.05.21:771][868]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.24-18.05.21:773][868]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.24-18.05.21:776][868]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.24-18.05.21:780][868]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.24-18.05.21:780][868]LogExit: Preparing to exit.
[2023.01.24-18.05.21:789][868]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2023.01.24-18.05.22:205][868]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.24-18.05.22:205][868]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.24-18.05.22:214][868]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.24-18.05.22:219][868]LogExit: Editor shut down
[2023.01.24-18.05.22:220][868]LogExit: Transaction tracking system shut down
[2023.01.24-18.05.22:272][868]LogExit: Object subsystem successfully closed.
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: ================================================
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Total job queries 228, among them cache hits 18 (7.89%)
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Tracking 210 distinct input hashes that result in 170 distinct outputs (80.95%)
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: RAM used: 1.89 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.23%
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Shaders Compiled: 1
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Jobs assigned 1, completed 1 (100.00%)
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Time job spent in pending queue: average 0.08 s, longest 0.08 s
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Job execution time: average 1.34 s, max 1.34 s
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Job life time (pending + execution): average 1.42 s, max 1.42
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.42 s
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Jobs were issued in 1 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Average processing rate: 0.70 jobs/sec
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Total thread time: 0.57 s
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Total thread preprocess time: 0.04 s
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Percentage time preprocessing: 6.64%
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Effective parallelization: 0.40 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Top 1 most expensive shader types by average time:
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 0.57 sec, max 0.57 sec, min 0.57 sec)
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: Top 1 shader types by total compile time:
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 100.00% of total time (compiled    1 times, average 0.57 sec, max 0.57 sec, min 0.57 sec)
[2023.01.24-18.05.22:277][868]LogShaderCompilers: Display: ================================================
[2023.01.24-18.05.22:290][868]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.24-18.05.22:303][868]LogVirtualization: UE::Virtualization was shutdown
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WaveTableEditor (969)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (967)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module GooglePADEditor (965)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (963)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (961)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module PlanarCut (959)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module CharacterAI (957)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (955)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module TextureAlignMode (953)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module BspMode (951)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module GeometryMode (949)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (947)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (945)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (943)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (941)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WebMMedia (939)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (937)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (935)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (933)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module SequenceRecorder (932)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (929)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (927)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (925)
[2023.01.24-18.05.22:311][868]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (923)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (921)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (919)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module IKRigEditor (917)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ControlRigEditor (915)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (913)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (911)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module TakesCore (909)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (907)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (905)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (903)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module SmartSnapping (901)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.01.24-18.05.22:312][868]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.01.24-18.05.22:628][868]MemoryProfiler: Shutdown
[2023.01.24-18.05.22:628][868]NetworkingProfiler: Shutdown
[2023.01.24-18.05.22:628][868]LoadingProfiler: Shutdown
[2023.01.24-18.05.22:628][868]TimingProfiler: Shutdown
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module Layers (793)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2023.01.24-18.05.22:628][868]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module Persona (783)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2023.01.24-18.05.22:629][868]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module TypedElementFramework (713)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (711)
[2023.01.24-18.05.22:636][868]LogModuleManager: Shutting down and abandoning module ProfilerService (709)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module TaskGraph (707)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (705)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module MegascansPlugin (703)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module Bridge (701)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (699)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (697)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (695)
[2023.01.24-18.05.22:748][868]LogModuleManager: Shutting down and abandoning module CollectionManager (694)
